Status	name	date	hq	US based?	category	audience	model	description	main_url	twitter_url	angellist_url	crunchbase_url	linkedin_url	facebook_url	tags	status
good	Hotspot Law	2017	New York, New York, United States	x	Marketplace	n/a	n/a	Hotspot Law allows consumers to book a free phone consultation with highly-rated attorneys in their area, instantly.	https://hotspotlaw.com/	https://twitter.com/hotspotlaw?lang=en	n/a	https://www.crunchbase.com/organization/hotspot-law	https://www.linkedin.com/company/hotspotlaw/	https://www.facebook.com/hotspotlaw/	Information Technology, Internet, Legal, Legal Tech, Software	active
good	iCEIBA	n/a	Dallas, Texas, United States	x	Document Automation	n/a	n/a	Claim recovery platform for Small and Medium Businesses financing rightful claims and litigation	https://www.iceiba.com	https://twitter.com/@i_CEIBA	https://angel.co/company/iceiba	https://www.crunchbase.com/organization/iceiba	https://www.linkedin.com/company/i-ceiba/	https://www.facebook.com/iCeibaTech/photos/?tab=album&album_id=455021758203775	FinTech, Legal Tech	active
good	Immicompliance.com	2016	La Palma, California, United States	x	Marketplace	n/a	n/a	Immicompliance is a cloud-based streamlined practice and case management system for immigration and other law firms.	https://www.immicompliance.com/	https://twitter.com/immicompliance?lang=en	https://angel.co/company/immicompliance-com	https://www.crunchbase.com/organization/immicompliance-com	https://www.linkedin.com/company/immicompliance/	https://www.facebook.com/immicompliance	Cloud Data Services, Consulting, Document Management, Information Technology, Legal, Legal Tech, SaaS, Software	active
good	Intaker	n/a	Los Angeles, California, United States	x	Marketplace	n/a	n/a	Intaker AI captures and qualifies prospective clients for law firms.	https://intaker.co/	n/a	n/a	https://www.crunchbase.com/organization/intaker	https://www.linkedin.com/company/intaker	https://www.facebook.com/intaker/	Internet, Legal Tech, SaaS	active
dead	IntelliLaw	2017	Delaware City	x	Document Automation	n/a	n/a	Funds documents management and business services	https://www.intelli-law.com	https://twitter.com/intellilaw	https://angel.co/intellilaw/	https://www.crunchbase.com/organization/intelliact	n/a	https://www.facebook.com/pages/IntelliLaw/381068445857185	n/a	active
good	IP Checkups	n/a	Berkeley, California, United States	x	Marketplace	n/a	n/a	IP Checkups is a patent software firm located in Berkeley, California.	https://www.ipcheckups.com/	https://twitter.com/ipcheckup?lang=en	n/a	https://www.crunchbase.com/organization/ip-checkups	https://www.linkedin.com/company/ip-checkups-inc-/	n/a	Consulting, Information Technology, Intellectual Property, Legal Tech, Management Consulting, Professional Services, Software	active
good	Juris	2018	Los Angeles, California, United States	x	Online Dispute Resolution	n/a	n/a	Juris works on the next evolution of legal and dispute resolution services by combining people and computers.	http://jurisproject.io/	https://twitter.com/JurisAbramenko	https://angel.co/company/getjuris	https://www.crunchbase.com/organization/juris-3082	https://www.linkedin.com/company/getjuris	https://www.facebook.com/jurisfernandez/	Legal, Legal Tech, Professional Services	active
good	Justice Bid	2012	Chicago, IL, USA	x	Marketplace	n/a	n/a	Strategic Sourcing: Advancing Legal Procurement. That's who we are, what we are about, and what we do.	https://JusticeBid.com	n/a	https://angel.co/company/justice-bid	https://www.crunchbase.com/organization/justice-bid	https://www.linkedin.com/company/justicebid-llc	https://www.facebook.com/JusticeBid/	n/a	active
good	LawGro Inc	2015	Fremont, CA	x	Practice Management	n/a	n/a	LawGro helps law firms grow their practice. It offers a cloud & mobile based legal practice management software powered by Artificial Intelligence & driven by real time analytics. LawGro offers secured & collaborative ways to engage with your clients for more rewarding experience. Automate your practice to get more time for you & your team. LawGro frees up an average of 32% billable hours or 12+ hours a week for each user.It is ridiculously simple to get started in no time & need no credit card.  LawGro also offers a suite of software to allow Law Firms to maange their reputation.	https://lawgro.com/	@lawgro	angel.co/lawgro	www.crunchbase.com/organization/lawgro	n/a	n/a	ai, reputation management, practice management software	active
good	Knovos	2002	Fairfax, Virginia, United States	x	Online Dispute Resolution	n/a	n/a	Knovos is committed to providing leading technology in eDiscovery and Information Governance & Compliance.	https://www.knovos.com/	https://twitter.com/KnovosOfficial	n/a	https://www.crunchbase.com/organization/knovos	https://www.linkedin.com/company/knovos/	https://www.facebook.com/Knovos/	Big Data, Collaboration, Compliance, Document Management, Information Technology, Legal, Legal Tech, Project Management, Software	active
good	Laboralisto, Inc.	2017	San Diego, CA	x	Analytics	n/a	n/a	Laboralisto helps companies manage labor litigation cases and guides them to more successful outcomes, reducing costs and time spent. Laboralisto is a Law firm agnostic and company-centric web platform designed to improve communications between HR and in-house/external counsel, generating data-driven reports for the key stakeholders of the company.	https://www.laboralisto.com	@LaboralistoApp	https://angel.co/laboralisto	https://crunchbase.com/organization/laboralisto	https://www.linkedin.com/company/laboralisto	https://www.facebook.com/Laboralisto	latin america, labor litigation, legal analytics, insurtech, legal tech	active
good	LawCloud	2014	New York, New York, United States	x	Document Automation	n/a	n/a	LawCloud offers an integrated library of user-friendly legal documents that makes legal easier and more efficient.	https://www.lawcloud.co/	n/a	https://angel.co/idisclose	https://www.crunchbase.com/organization/idisclose	https://www.linkedin.com/company/idisclose/	https://www.facebook.com/WeAreLawCloud	Crowdfunding, Document Management, Finance, Legal, Legal Tech, Security	active
good	LawCoin	n/a	Philadelphia, Pennsylvania, United States	x	Marketplace	n/a	n/a	LawCoin is a litigation finance and digital assets company.	https://lawcoinx.com	https://twitter.com/LawCoinX	https://angel.co/company/lawcoin	https://www.crunchbase.com/organization/lawcoin	https://www.linkedin.com/company/lawcoin/	n/a	Blockchain, Financial Services, FinTech, Legal, Legal Tech, Lending, Venture Capital	active
good	LawDeeDa	2011	Dallas, TX, USA	x	Marketplace	Individuals	Legal Service Using Tech	LawDeeDa introduces you to authentic attorneys	http://www.lawdeeda.com/	https://twitter.com/LawDeeDa	n/a	https://www.crunchbase.com/organization/lawdeeda	https://www.linkedin.com/company/lawdeeda	https://www.facebook.com/LawDeeDa/	find-a-lawyer	active
good	Lawfully	n/a	New York, New York, United States	x	Document Automation	n/a	n/a	Lawfully is a legal tech company that specializes in US immigration law using artificial intelligence.	https://www.lawfully.com	https://twitter.com/lawfullytweet	https://angel.co/company/lawfully-1/jobs?src=rec	https://www.crunchbase.com/organization/lawfully	https://www.linkedin.com/company/lawfully	https://www.facebook.com/lawfullyfriends/	Legal, Legal Tech	active
good	Lawger	2014	Eugene, Oregon, United States	x	Marketplace	n/a	n/a	Lawger's technology connects people more efficiently than ever before, so legal help is quick and affordable.	https://lawger.com/	n/a	https://angel.co/lawger	https://www.crunchbase.com/organization/lawyerboom	http://www.linkedin.com/company/lawger	http://www.facebook.com/LawgerOfficial	Lead Generation, Legal, Legal Tech, Software	active
dead	LawGo Inc.	2014	New York, NY, USA	x	Marketplace	n/a	n/a	Marketplace	https://www.lawgo.co	https://twitter.com/lawgo_?lang=en	https://angel.co/company/lawgo-1	https://www.crunchbase.com/organization/lawgo	n/a	https://www.facebook.com/lawgo.co	n/a	active
good	LawLinq, Inc.	2013	Los Angeles, CA	x	Marketplace	n/a	n/a	California State Bar Certified- Lawyer Referral Service. Connecting clients with qualified attorneys across the state of California.	https://www.lawlinq.com	n/a	n/a	https://www.crunchbase.com/organization/lawlinq	https://www.linkedin.com/company/lawlinq-inc	https://www.facebook.com/lawlinq/	n/a	active
good	LAWPP, LLC	2016	Tustin, California, United States	x	Document Automation	n/a	n/a	LAWPP pushes the boundaries of technology and innovation to provide convenience for you and your clients.	https://lawpp.org	@LAWPP_LLC	https://angel.co/michael-andrew-iseri	https://www.crunchbase.com/organization/lawpp	n/a	https://www.facebook.com/RofaLawp	Legal, Legal Tech	active
dead	LawSchoolProfs.com	2013	Chapel Hill, NC, USA	x	Legal Education	n/a	n/a	Legal Education	https://www.lawschoolprofs.com	n/a	n/a	https://www.crunchbase.com/organization/lawschoolprofs-com	n/a	n/a	n/a	active
good	LawStud.io LLC	2014	Chicago, IL, USA	x	Marketplace	Individuals	Legal Service Using Tech	Reinventing our legal system, one bid at a time.	http://www.lawstud.io	https://twitter.com/lawstud_io	https://angel.co/lawstud-io-llc	n/a	n/a	n/a	web, find-a-lawyer	active
dead	LawStudio	2009	Cherry Hill, NJ, USA	x	Practice Management	n/a	n/a	LawStudio is a litigation tool set for building your case.	https://www.lawstudio.com	https://twitter.com/lawstud_io?lang=en	https://angel.co/company/the-law-studio	https://www.crunchbase.com/organization/lawstudio	https://www.linkedin.com/company/lawstudio-powered-by-veritext/	https://www.facebook.com/TheLawStudio/	Information Technology, Legal, Legal Tech	active
dead	LawVisors	2013	New York, New York, United States	x	Marketplace	Individuals	Legal Service Using Tech	LawVisors is a legal ecosystem that helps companies grow and elevates the legal profession.	http://lawvisors.com	https://twitter.com/lawvisors	https://angel.co/lawvisors-2	https://www.crunchbase.com/organization/lawvisors	n/a	https://www.facebook.com/lawvisors	Legal, Legal Tech	active
dead	LawyerMatch	2013	Chicago, IL, USA	x	Marketplace	Individuals	Legal Service Using Tech	Finding a lawyer should be easy.	https://lawyermatch.me	https://twitter.com/Lawyer_Match	https://angel.co/lawyermatch	http://www.crunchbase.com/organization/lawyermatch	https://www.linkedin.com/company/lawyermatch/	https://www.facebook.com/LawyerMatch/about/	web, find-a-lawyer	active
dead	LawyerUp	1900	Easton, CT, USA	x	Marketplace	n/a	n/a	No description yet	https://www.lawyerup.com	https://twitter.com/reallawyerup?lang=en	n/a	https://www.crunchbase.com/organization/my-lawyerup	https://www.linkedin.com/company/lawyerupinternship	https://www.facebook.com/pages/category/Lawyer---Law-Firm/LawyerUp-1734701203461507/	n/a	active
good	LeadsOnline	n/a	Plano, Texas, United States	x	Marketplace	n/a	n/a	LeadsOnline provides actionable intelligence that impacts the increased clearance rates of Part 1 crimes for law enforcement agencies.	https://www.leadsonline.com/	https://twitter.com/leadsonlinellc	n/a	https://www.crunchbase.com/organization/leadsonline	https://www.linkedin.com/company/leadsonline/	https://www.facebook.com/pages/Leadsonline/1699930013571610	CivicTech, GovTech, Law Enforcement, Legal, Legal Tech	active
good	Legable	n/a	Brooklyn, New York, United States	x	Document Automation	n/a	n/a	Automated legal document analysis and annotation for consumers.	http://legable.io	https://twitter.com/hashtag/legible	https://angel.co/company/legable	https://www.crunchbase.com/organization/legable	https://www.linkedin.com/company/	n/a	Legal, Legal Tech	active
dead	Legal Hero	2014	New York, NY, USA	x	Marketplace	n/a	n/a	Pre-vetted lawyers, enabled by efficiency-driving technology, all at fixed prices posted online for the world to see.	https://legalhero.com	https://twitter.com/legalheroinc?lang=en	https://angel.co/company/legal-hero/funding	https://www.crunchbase.com/organization/legal-hero	http://www.linkedin.com/company/3477895	http://www.facebook.com/pages/Legal-Hero/238397639643613	n/a	active
good	Legal Interactive Services	2011	Melbourne, FL, USA	x	Legal Education	n/a	n/a	Legal education	https://www.interactivelegal.com	https://twitter.com/lsctweets/status/596366384482750464	https://angel.co/company/legalio	https://www.crunchbase.com/organization/interactive-services	https://www.linkedin.com/company/interactive-legal	http://www.legaltxts.com/court-recognizes-facebook-as-an-interactive-computer-service/	n/a	active
good	Legal Passage	2014	Oakland, CA, USA	x	Marketplace	n/a	n/a	A scalable solution for better divorces. Legal Passage educates consumer and breaks down the divorce process into milestones and allows customers to more efficiently consume legal advice when needed.	http://www.legalpassage.com/	n/a	n/a	https://www.crunchbase.com/organization/legal-passage	https://www.linkedin.com/company/passagelaw	https://www.facebook.com/Passagelaw/services/	n/a	active
review	Legal Research Center	n/a	Minneapolis, Minnesota, United States	x	Marketplace	n/a	n/a	LegalResearch.com, a division of Legal Research Center, Inc., brings together a powerful legal research.	https://www.legalresearch.com	n/a	n/a	https://www.crunchbase.com/organization/legal-research-center	https://www.linkedin.com/company/legal-research-center/about/	https://www.facebook.com/pg/LegalResearchCenter/about/?ref=page_internal	Consulting, Legal, Legal Tech	active
dead	Legal Science, LLC	2015	Philadelphia, PA	x	Legal Research	n/a	n/a	Legal Science, LLC (LS) supports legal researchers and policy advocates in better tracking and evaluation of law. Our software creates legal data with the support of machine-learning to provide customers with insights into policies, regulations and laws affecting their business decisions and customers.The company is founded on the principles of Policy Surveillance – the systematic, scientific tracking of laws of public significance.	https://www.legalscience.com	@LegalScienceLLC	n/a	https://www.crunchbase.com/organization/legal-science	https://www.linkedin.com/company/legal-science-partners	https://www.facebook.com/legalsciencellc/	legal science	active
good	Legalese 2.0	2014	San Francisco, CA, USA	x	Document Automation	n/a	n/a	Software is eating law. At Legalese, computer scientists and lawyers are defining computational legal. Legalese is an open-source project to draft legal documents the way programmers develop software. Our first product is a SaaS app for entrepreneurs to configure and engross all the paperwork for an angel or seed round — we're talking shareholders agreements, corporate resolutions and amendments, rights notices, as well as prerequisites like ESOPs and vesting, all compiled from high-level expressions.	https://legalese.com	@Legalese	https://angel.co/legalese	https://www.crunchbase.com/organization/legalese#/entity	n/a	n/a	computational legal	active
dead	LegalFly	2016	Chicago	x	Marketplace	n/a	n/a	Highspeed Law for All	http://www.legalfly.net/	https://twitter.com/legal_fly?lang=en	https://angel.co/legalfly/	https://www.crunchbase.com/organization/legalfly	https://www.linkedin.com/company/legalfly/	https://www.facebook.com/legalonthefly/	n/a	active
dead	LegalLogs	2014	Baltimore, MD, USA	x	Practice Management	n/a	n/a	Practice Management	https://www.legallogs.com	https://twitter.com/legallogs?lang=en	n/a	https://www.crunchbase.com/organization/legal-logs	https://www.linkedin.com/company/legallogs-com	https://www.facebook.com/LegalLogscom/	n/a	dead
good	LegalMation	n/a	Los Angeles, California, United States	x	Practice Management	n/a	n/a	LegalMation is an AI technology company that provides tools to help attorneys and legal professionals automate routine litigation tasks.	https://www.legalmation.com/	https://twitter.com/legalmation?lang=en	n/a	https://www.crunchbase.com/organization/legalmation	https://www.linkedin.com/company/legalmation/	n/a	Artificial Intelligence, Information Technology, Legal, Legal Tech, Software	active
good	Legalosity	2014	Arlington, Virginia	x	Marketplace	n/a	n/a	Use analytics to hire top legal talent	https://legalosity,com	https://twitter.com/legalosity	n/a	https://www.crunchbase.com/organization/legalosity	https://www.linkedin.com/company/legalosity/	https://www.facebook.com/pages/Corporate-Counsel-of-Legalosity/188795241144717	n/a	active
duplicate	LegalPassage	n/a	Oakland, California, United States	x	Document Automation	n/a	n/a	Legal Passage educates and breaks down the divorce process into milestones and allows customers to more efficiently consume legal advice.	https://www.legalpassage.com/	n/a	n/a	https://www.crunchbase.com/organization/legal-passage	https://www.linkedin.com/company/legalpassage	https://www.facebook.com/legalpassage	Legal, Legal Tech, SaaS, Software	active
good	LegalReach	2012	San Francisco, CA, USA	x	Marketplace	Service Providers	Legal Service Using Tech	A professional, private network designed for attorneys.	http://www.legalreach.com	https://twitter.com/legalreach	https://angel.co/legalreach	http://www.crunchbase.com/organization/legalreach	n/a	https://www.facebook.com/legalreachdirectory	web, find-a-lawyer, social network, referral	active
dead	LegalRisk.io	2013	Spokane, WA, USA	x	Analytics	n/a	n/a	Analysis	https://www.legalrisk.co.uk	https://twitter.com/legalriskio	https://angel.co/company/legalrisk-io	https://www.crunchbase.com/organization/legalrisk-io	https://www.linkedin.com/company/legal-risk-llp	https://www.facebook.com/legalriskio-382971271827298	n/a	dead
remove	LegÌ_timo	2013	New York, NY, USA	x	Document Automation	Companies	Legal Tech	Make personalized contracts on your phone in under 1 minute, in English or Spanish. Legitimo is specifically designed to legally protect people that live in primarily cash-based or Hispanic communities (over 60mm in America), because they are most likely to form informal verbal agreements, which are susceptible to scam or fraud.	http://legitimoapp.com/	n/a	https://angel.co/company/legitimo	https://www.crunchbase.com/organization/legitimo	https://ca.linkedin.com/company/legitimo	n/a	n/a	active
review	Legility	n/a	Brentwood, Tennessee, United States	x	Analytics	n/a	n/a	Legility provides consulting, technology, managed solutions, and flexible legal talent engagement services to corporations and law firms.	https://legility.com/	https://twitter.com/LegilityLaw	n/a	https://www.crunchbase.com/organization/legility	https://www.linkedin.com/company/legility/	https://www.facebook.com/counseloncall/	Consulting, Information Technology, Legal, Legal Tech, Professional Services	active
good	Legitimo	2013	New York, New York, United States	x	Document Automation	n/a	n/a	Legitimo is specifically designed to legally protect people that live in primarily cash-based or Hispanic communities.	http://legitimoapp.com/	n/a	https://angel.co/company/legitimo	https://www.crunchbase.com/organization/legitimo	https://www.linkedin.com/company/legitimo/	https://www.facebook.com/legitimooficial/	Information Services, Language Learning, Legal, Legal Tech	active
review	LexCheck	n/a	New York, New York, United States	x	Document Automation	n/a	n/a	LexCheck uses computational linguistics technology to help improve the preparation of legal documents and other literature.	https://www.lexcheck.com/	https://twitter.com/lexcheck?lang=en	n/a	https://www.crunchbase.com/organization/lit-iq	https://www.linkedin.com/company/lexcheck/	n/a	Artificial Intelligence, Contact Management, Legal, Legal Tech, Natural Language Processing, SaaS, Software	active
good	LexDock	n/a	Golden, Colorado, United States	x	Marketplace	n/a	n/a	SAAS Marketplace for Legal Services and Matter Management connecting Business to Specialized Legal Practioners	https://www.lexdock.com/	https://twitter.com/lexdock?lang=en	n/a	https://www.crunchbase.com/organization/lexdock	https://www.linkedin.com/company/lexdock/	https://www.facebook.com/LexDock-101517017865965/	Legal, Legal Tech, Marketplace	active
good	Lexiqual	2013	San Francisco, California, United States	x	Online Dispute Resolution	Service Providers	Legal Tech	Lexiqual is a turbocharging collaboration on high stakes legal documents.	http://lexiqual.com	https://twitter.com/lexiqual	https://angel.co/lexiqual	https://www.crunchbase.com/organization/lexiqual	n/a	n/a	Collaboration, Document Management, Legal, Legal Tech	active
good	ListaLegal, LLC	2017	San Diego, CA	x	Marketplace	n/a	n/a	From connecting attorneys to those most in need, to creating legal tools to help individuals advocate for themselves. ListaLegal helps Spanish speakers and low-income people find free legal aid programs in their communities, legal forms, and answers to their questions that help them with their problems.	https://www.listalegal.com/	@ListaLegalcom	n/a	https://www.crunchbase.com/organization/lista-legal	https://www.linkedin.com/company/lista-legal	https://www.facebook.com/listalegal/	legal marketplace	active
good	Litify	2016	Brooklyn, New York, United States	x	Practice Management	n/a	n/a	Litify provides technology solutions for law firms by providing a trusted intelligent platform for practice management.	https://www.litify.com/	https://twitter.com/LitifyHQ	https://angel.co/company/litify/jobs	https://www.crunchbase.com/organization/litify	https://www.linkedin.com/company/10294739	https://www.facebook.com/litify/	Internet, Legal, Legal Tech, Marketing, Software	active
good	Litimetrics Inc	2016	Los Angeles, California, United States	x	Analytics	n/a	n/a	Litimetrics helps you make smarter litigation decisions using data from court cases. Founded in 2016, Techstars 2017, exited 2019.	https://www.litimetrics.com	https://twitter.com/litimetrics?lang=en	https://angel.co/company/litimetrics	https://www.crunchbase.com/organization/litimetrics	https://www.linkedin.com/company/litimetrics	https://www.facebook.com/litimetrics	Analytics, Artificial Intelligence, Legal, Legal Tech	active
good	Local Lawyer	2015	San Juan Capistrano, California, United States	x	Marketplace	Service Providers	Legal Service Using Tech	Local Lawyer is an attorney appearance and BPO App for Lawyers and legal professionals.	http://www.LocalLawyerApp.com	n/a	https://angel.co/company/local-lawyer-guide	https://www.crunchbase.com/organization/local-lawyer	https://www.linkedin.com/company/local-lawyer	https://www.facebook.com/LocalLawyerApp/	Apps, Legal Tech, Marketplace, Mobile Apps, Software	active
good	LucanDOCS	2012	Atlanta, Georgia, United States	x	Document Automation	n/a	n/a	LucanDOCS is a document management system designed for professionals like insurance agents and attorneys.	https://lucandocs.com	https://twitter.com/lucandocs	n/a	https://www.crunchbase.com/organization/lucandocs	n/a	n/a	Document Management, Document Preparation, Legal, Legal Tech, Professional Services	active
good	Lynx Workflow	1900	San Francisco, California, United States	x	Practice Management	n/a	n/a	Lynx Workflow captures all the fleeting moments of a workday like notes, documents, insights, and organizes it for the future.	http://www.lynxworkflow.com/	https://twitter.com/lynxworkflow?lang=en	n/a	https://www.crunchbase.com/organization/lynx-workflow	https://www.linkedin.com/company/lynx-workflow/	https://www.facebook.com/pages/Lynx-Workflow-Inc/239342119583608	Enterprise Software, Information Services, Information Technology, Knowledge Management, Legal, Legal Tech, Professional Services, SaaS, Software	active
good	Marketly	n/a	Sunnyvale, California, United States	x	Marketplace	n/a	n/a	Impactful Anti-piracy & Brand Protection Solutions.	https://marketly.com/	https://twitter.com/marketly?lang=en	https://angel.co/company/marketly	https://www.crunchbase.com/organization/marketly-llc	https://www.linkedin.com/company/marketly	https://www.facebook.com/marketlymx/	Enterprise Software, Legal Tech, SaaS	active
good	Matterhorn	n/a	Ann Arbor, Michigan, United States	x	Marketplace	n/a	n/a	Court Innovations, a Software-as-a-Service company, develops an online case resolution platform.	https://getmatterhorn.com	n/a	https://angel.co/company/matterhorn	https://www.crunchbase.com/organization/court-innovations	https://www.linkedin.com/company/courtinnovate/	https://www.facebook.com/pg/courtinnovate/	GovTech, Law Enforcement, Legal, Legal Tech, SaaS, Software	active
good	Mighty	n/a	New York, New York, United States	x	Marketplace	n/a	n/a	Mighty is a online business platform designed to find plaintiffs for the justice system.	https://www.mighty.com	https://twitter.com/mighty?lang=en	https://angel.co/company/thatsmighty	https://www.crunchbase.com/organization/thatsmighty	https://www.linkedin.com/company/6615438	https://www.facebook.com/thatsmighty	Legal Tech, SaaS, Software	active
good	MileMark Media	n/a	Tampa, Florida, United States	x	Practice Management	n/a	n/a	We provide the highest quality legal marketing solutions with superior customer service.	https://www.milemarkmedia.com/	https://twitter.com/milemarkmedia	n/a	https://www.crunchbase.com/organization/milemark-media	https://www.linkedin.com/company/milemark-media-llc/about/	https://www.facebook.com/milemarkmedia	Digital Marketing, Legal Tech, Marketing, SEO	active
good	Milyli	2008	Chicago, Illinois, United States	x	Document Automation	n/a	n/a	Milyli is a computer software company that offers e-discovery software development services.	https://www.milyli.com/	https://twitter.com/milyli?lang=en	n/a	https://www.crunchbase.com/organization/milyli-inc	https://www.linkedin.com/company/milyli-inc	https://www.facebook.com/makeitlikeyoulikeit/	Computer, Customer Service, Ediscovery, Legal Tech, Product Design, Robotics, Software, Software Engineering	active
good	Mind-Alliance Systems	n/a	Whippany, New Jersey, United States	x	Practice Management	n/a	n/a	Actionable Business Intelligence for Lawyers	https://www.mind-alliance.com/	https://twitter.com/mindalliance?lang=en	https://angel.co/company/mind-alliance-systems-1	https://www.crunchbase.com/organization/mind-alliance-systems	http://www.linkedin.com/company/mindalliancesystemsllc	https://www.facebook.com/mindalliancesystems	Knowledge Management, Legal Tech, SaaS, Semantic Web, Software	active
good	Mootus	2012	Boston, Massachusetts, United States	x	Online Dispute Resolution	Service Providers	Legal Service Using Tech	Mootus is a platform for online legal argument for law students and new lawyers.	http://www.mootus.com/	https://twitter.com/mootus?lang=en	n/a	https://www.crunchbase.com/organization/mootus	https://www.linkedin.com/company/mootus-inc-	https://www.facebook.com/Mootus	Collaboration, Information Services, Internet, Legal, Legal Tech	active
good	MoveDocs	2015	Las Vegas, Nevada, United States	x	Marketplace	n/a	n/a	MoveDocs maximizes personal injury case efficiency and outcomes.	https://www.movedocs.com/	https://twitter.com/movedoc	https://angel.co/company/movedocs	https://www.crunchbase.com/organization/movedocs	n/a	n/a	Consulting, Information Technology, Legal, Legal Tech, Software	active
good	MyLawNow	2016	Baltimore	x	Analytics	n/a	n/a	MyLawNow allows clients to schedule and conduct on-demand, face-to-face video consultations with attorneys on their time via mobile devices.	http://mylawnow.com/	https://twitter.com/mylawnow	https://angel.co/company/mylawnow	https://www.crunchbase.com/organization/mylawnow	https://www.linkedin.com/company/mylawnow/	https://www.facebook.com/mylawnow/	Legal, Legal Tech, Video on Demand	active
good	MyMotionCalendar	2010	Fort Lauderdale, Florida, United States	x	Marketplace	n/a	n/a	MyMotionCalendar provides a nationwide network of attorneys who appear on demand at hearings.	http://www.mymotioncalendar.com/	https://twitter.com/mymotioncalendr?lang=en	-	https://www.crunchbase.com/organization/mymotioncalendar	https://www.linkedin.com/company/mymotioncalendar-com/	https://www.facebook.com/mymotioncalendar/	Consulting, Information Technology, Legal, Legal Tech, Software	active
good	Novus Law	n/a	Chicago, Illinois, United States	x	Marketplace	n/a	n/a	Novus Law is a legal services firm that  brings the science that clients and their law firms need to enhance the art of practicing law.	https://novuslaw.com/	https://twitter.com/novuslawllc?lang=en	n/a	https://www.crunchbase.com/organization/novus-law	https://www.linkedin.com/company/novus-law	https://www.facebook.com/novuslawschool/	Legal, Legal Tech	active
good	NuLaw	2016	Fort Lauderdale, Florida, United States	x	Marketplace	n/a	n/a	NuLaw is an all-in-one legal management solution for your law firm.	https://nulaw.co/	https://twitter.com/nulawapp?lang=en	n/a	https://www.crunchbase.com/organization/nulaw	https://www.linkedin.com/company/nulaw/	https://www.facebook.com/nulawapp/	Consulting, Information Technology, Legal, Legal Tech, Software	active
good	Nventi	2014	Berkeley, CA, USA	x	Analytics	n/a	n/a	Nventi is a legal technology startup that is leveraging cognitive and semantic research to analyze patent information for business and legal professionals.	https://nventi.com	https://twitter.com/nventi?lang=en	n/a	https://www.crunchbase.com/organization/nventi	https://www.linkedin.com/company/nventi	n/a	n/a	active
good	Of Counsel Group	2016	Lansing, Michigan, United States	x	Document Automation	n/a	n/a	Of Counsel Group provides full-service document automation services for law firms and corporations using Contract Express and HotDocs.	https://ofcounselgroup.com/	n/a	n/a	https://www.crunchbase.com/organization/of-counsel-group	https://www.linkedin.com/company/of-counsel-group/	https://www.facebook.com/OfCounselGroup/	Consulting, Information Technology, Legal, Legal Tech, Software	active
good	Office Network Online	2014	Miami, FL, USA	x	Practice Management	n/a	n/a	For Attorneys, Doctors, and other Professional Firms, Office Network Online's Cloud Platform is a service that encapsulates the entire firm in the cloud	http://www.officenetworkonline.com/	n/a	https://angel.co/office-network-online	https://www.crunchbase.com/organization/office-network-online	https://www.linkedin.com/company/office-network-online-inc-	n/a	n/a	active
good	Onit	2011	Houston, TX	x	Practice Management	n/a	n/a	Helps corporate legal departments efficiently optimize and automate their work processes from contract management to e-discovery.	https://www.onit.com/	@Onitapps	https://angel.co/company/onit-2	https://www.crunchbase.com/organization/onit	http://www.linkedin.com/company/797386	http://www.facebook.com/Onit/282601019200	n/a	active
good	OpenLaw	2017	Brooklyn, New York, United States	x	Marketplace	n/a	n/a	OpenLaw, a ConsenSys spoke, is a legal operating system for blockchain technology.	https://www.openlaw.io/	https://twitter.com/OpenLawOfficial	https://angel.co/company/openlaw/jobs	https://www.crunchbase.com/organization/openlaw	https://www.linkedin.com/company/openlaw/	https://www.facebook.com/OpenLawOfficial/	Consulting, Information Technology, Legal, Legal Tech, Software	active
good	PacerDash	n/a	New York, New York, United States	x	Document Automation	n/a	n/a	PacerDash is a platform that enables users to import, track, and retrieve dockets.	https://www.pacerdash.com/	https://twitter.com/pacerdash?lang=en	n/a	https://www.crunchbase.com/organization/pacerdash	n/a	n/a	Document Management, Legal, Legal Tech	active
good	Patent Bots LLC	2018	Boston, Massachusetts, United States	x	Document Automation	n/a	n/a	Patent Bots provides essential tools for patent prosecution including automated patent proofreading and examiner statistics.	https://www.patentbots.com/	n/a	https://angel.co/patent-bots	https://www.crunchbase.com/organization/patent-bots-llc	https://www.linkedin.com/company/patent-bots/	n/a	Information Services, Legal, Legal Tech, SaaS	active
good	Patent Digest	n/a	New York, New York, United States	x	Document Automation	n/a	n/a	Patent digest offers artificial Intelligence based services for patent tracking, search and lawyer recommendation.	https://www.patentdigest.org	https://twitter.com/patentdigest	n/a	https://www.crunchbase.com/organization/patent-digest	https://www.linkedin.com/company/patent-digest	n/a	Artificial Intelligence, Data Mining, Information Services, Legal, Legal Tech, Machine Learning, Natural Language Processing	active
good	PatentBot	n/a	Charlottesville, Virginia, United States	x	Document Automation	n/a	n/a	TradeMark registration 2.0	https://www.patentbots.com/	https://twitter.com/patentbotonline?lang=en	n/a	https://www.crunchbase.com/organization/patentbot	https://www.linkedin.com/company/patentbot	https://www.facebook.com/patentbot.online/	Apps, Legal, Legal Tech	active
